ID Major Occupation Group,Major Occupation Group,ID Minor Occupation Group,Minor Occupation Group,ID Broad Occupation,Broad Occupation,ID Detailed Occupation,Detailed Occupation,ID Year,Year,ID Workforce Status,Workforce Status,Total Population,Total Population MOE Appx,Average Wage,Average Wage Appx MOE,Record Count,Slug Detailed Occupation,PUMS Industry,ID PUMS Industry,Slug PUMS Industry,ID Industry Sector,Industry Sector,Slug Industry Sector
"110000-290000","Management, business, science, & arts occupations","210000-270000","Education, legal, community service, arts, & media occupations","210000","Community & Social Service Occupations","211093","Social & human service assistants",2018,"2018","true","true",1280,878.3707887096925,90023.16796875,74540.69675091162,11,"social-human-service-assistants","Manufacturing","31-33","manufacturing-31-33","31-33","Manufacturing","manufacturing"
"510000-530000","Production, Transportation, & Material Moving Occupations","530000","Transportation & Material Moving Occupations","537000","Material Moving Occupations","5371XX","Miscellaneous material moving workers, including mine shuttle car operators, & tank car, truck, & ship loaders",2018,"2018","true","true",29365,4206.753905769108,45425.43470117487,3419.3031825376984,263,"miscellaneous-material-moving-workers-including-mine-shuttle-car-operators-tank-car-truck-ship-loaders","Manufacturing","31-33","manufacturing-31-33","31-33","Manufacturing","manufacturing"
"110000-290000","Management, business, science, & arts occupations","110000-130000","Management, business, & financial occupations","110000","Management occupations","1110XX","Chief executives & legislators",2018,"2018","true","true",164340,9947.354086597536,215445.5385724717,10026.092170896736,1793,"chief-executives-legislators","Manufacturing","31-33","manufacturing-31-33","31-33","Manufacturing","manufacturing"
"510000-530000","Production, Transportation, & Material Moving Occupations","510000","Production Occupations","510000","Production Occupations","514031","Cutting, punching, and press machine setters, operators, and tenders, metal and plastic",2018,"2018","true","true",80108,6946.984362444135,35735.8928945923,1827.4742403933865,803,"cutting-punching-and-press-machine-setters-operators-and-tenders-metal-and-plastic","Manufacturing","31-33","manufacturing-31-33","31-33","Manufacturing","manufacturing"
"110000-290000","Management, business, science, & arts occupations","110000-130000","Management, business, & financial occupations","110000","Management occupations","112011","Advertising & promotions managers",2018,"2018","true","true",1117,820.5399353369617,102725.67949865712,44915.9876644929,11,"advertising-promotions-managers","Manufacturing","31-33","manufacturing-31-33","31-33","Manufacturing","manufacturing"
"110000-290000","Management, business, science, & arts occupations","110000-130000","Management, business, & financial occupations","110000","Management occupations","112021","Marketing managers",2018,"2018","true","true",79677,6928.280939599991,125655.58508728993,8593.376362089688,792,"marketing-managers","Manufacturing","31-33","manufacturing-31-33","31-33","Manufacturing","manufacturing"
"110000-290000","Management, business, science, & arts occupations","110000-130000","Management, business, & financial occupations","110000","Management occupations","112022","Sales managers",2018,"2018","true","true",107756,8056.361134414908,132476.63766286796,7149.871965492098,1087,"sales-managers","Manufacturing","31-33","manufacturing-31-33","31-33","Manufacturing","manufacturing"
"110000-290000","Management, business, science, & arts occupations","110000-130000","Management, business, & financial occupations","110000","Management occupations","112030","Public relations and fundraising managers",2018,"2018","true","true",3676,1488.5285568052595,144491.9986398259,44935.095644222485,34,"public-relations-and-fundraising-managers","Manufacturing","31-33","manufacturing-31-33","31-33","Manufacturing","manufacturing"
"510000-530000","Production, Transportation, & Material Moving Occupations","530000","Transportation & Material Moving Occupations","537000","Material Moving Occupations","5370XX","Conveyor operators & tenders, & hoist & winch operators",2018,"2018","true","true",5790,1868.1237027728962,35291.477892918825,6871.881482243831,46,"conveyor-operators-tenders-hoist-winch-operators","Manufacturing","31-33","manufacturing-31-33","31-33","Manufacturing","manufacturing"
"510000-530000","Production, Transportation, & Material Moving Occupations","510000","Production Occupations","510000","Production Occupations","514033","Grinding, lapping, polishing, and buffing machine tool setters, operators, and tenders, metal and plastic",2018,"2018","true","true",35359,4616.080600679598,36323.10353799599,2375.6207527285915,362,"grinding-lapping-polishing-and-buffing-machine-tool-setters-operators-and-tenders-metal-and-plastic","Manufacturing","31-33","manufacturing-31-33","31-33","Manufacturing","manufacturing"
"110000-290000","Management, business, science, & arts occupations","110000-130000","Management, business, & financial occupations","110000","Management occupations","113012","Administrative services managers",2018,"2018","true","true",12652,2761.4423018919,86383.03841289914,12154.031731678146,122,"administrative-services-managers","Manufacturing","31-33","manufacturing-31-33","31-33","Manufacturing","manufacturing"
"110000-290000","Management, business, science, & arts occupations","110000-130000","Management, business, & financial occupations","110000","Management occupations","113013","Facilities managers",2018,"2018","true","true",10759,2546.5082365055123,93050.42271586579,11018.16757534569,105,"facilities-managers","Manufacturing","31-33","manufacturing-31-33","31-33","Manufacturing","manufacturing"
"510000-530000","Production, Transportation, & Material Moving Occupations","510000","Production Occupations","510000","Production Occupations","51403X","Other machine tool setters, operators, and tenders, metal and plastic",2018,"2018","true","true",12570,2752.4797956431844,38670.05051710422,4611.316913342346,129,"other-machine-tool-setters-operators-and-tenders-metal-and-plastic","Manufacturing","31-33","manufacturing-31-33","31-33","Manufacturing","manufacturing"
"510000-530000","Production, Transportation, & Material Moving Occupations","510000","Production Occupations","510000","Production Occupations","514020","Forming machine setters, operators, and tenders, metal and plastic",2018,"2018","true","true",29050,4184.134436570833,45146.89197934596,6638.089237876856,301,"forming-machine-setters-operators-and-tenders-metal-and-plastic","Manufacturing","31-33","manufacturing-31-33","31-33","Manufacturing","manufacturing"
"110000-290000","Management, business, science, & arts occupations","110000-130000","Management, business, & financial occupations","110000","Management occupations","113021","Computer & information systems managers",2018,"2018","true","true",62229,6123.232754098051,137336.18957399283,8539.636455055535,676,"computer-information-systems-managers","Manufacturing","31-33","manufacturing-31-33","31-33","Manufacturing","manufacturing"
"110000-290000","Management, business, science, & arts occupations","110000-130000","Management, business, & financial occupations","110000","Management occupations","113031","Financial managers",2018,"2018","true","true",66372,6323.693166178598,136649.02537214488,10609.009169818873,674,"financial-managers","Manufacturing","31-33","manufacturing-31-33","31-33","Manufacturing","manufacturing"
"510000-530000","Production, Transportation, & Material Moving Occupations","530000","Transportation & Material Moving Occupations","537000","Material Moving Occupations","537081","Refuse & recyclable material collectors",2018,"2018","true","true",6389,1962.3746408068498,40801.15417123181,5137.326242615263,50,"refuse-recyclable-material-collectors","Manufacturing","31-33","manufacturing-31-33","31-33","Manufacturing","manufacturing"
"510000-530000","Production, Transportation, & Material Moving Occupations","510000","Production Occupations","510000","Production Occupations","513099","Food processing workers, all other",2018,"2018","true","true",138875,9145.027074082795,35927.05634563456,1651.438121267003,1146,"food-processing-workers-all-other","Manufacturing","31-33","manufacturing-31-33","31-33","Manufacturing","manufacturing"
"110000-290000","Management, business, science, & arts occupations","110000-130000","Management, business, & financial occupations","110000","Management occupations","113051","Industrial production managers",2018,"2018","true","true",174324,10244.718037095567,95647.61032904248,4120.314854116252,1840,"industrial-production-managers","Manufacturing","31-33","manufacturing-31-33","31-33","Manufacturing","manufacturing"
"110000-290000","Management, business, science, & arts occupations","110000-130000","Management, business, & financial occupations","110000","Management occupations","113061","Purchasing managers",2018,"2018","true","true",55637,5789.962984889308,106779.53036648274,8453.275861111508,580,"purchasing-managers","Manufacturing","31-33","manufacturing-31-33","31-33","Manufacturing","manufacturing"
"510000-530000","Production, Transportation, & Material Moving Occupations","510000","Production Occupations","510000","Production Occupations","513093","Food cooking machine operators & tenders",2018,"2018","true","true",4834,1706.95102428324,27847.992139015307,4638.810420602746,40,"food-cooking-machine-operators-tenders","Manufacturing","31-33","manufacturing-31-33","31-33","Manufacturing","manufacturing"
"110000-290000","Management, business, science, & arts occupations","110000-130000","Management, business, & financial occupations","110000","Management occupations","113071","Transportation, storage, & distribution managers",2018,"2018","true","true",42527,5062.270598678327,73230.14115738237,5030.565990430513,400,"transportation-storage-distribution-managers","Manufacturing","31-33","manufacturing-31-33","31-33","Manufacturing","manufacturing"
"110000-290000","Management, business, science, & arts occupations","110000-130000","Management, business, & financial occupations","110000","Management occupations","113111","Compensation & benefits managers",2018,"2018","true","true",2390,1200.2459184784475,112504.6790794979,32869.05158545391,25,"compensation-benefits-managers","Manufacturing","31-33","manufacturing-31-33","31-33","Manufacturing","manufacturing"
"510000-530000","Production, Transportation, & Material Moving Occupations","530000","Transportation & Material Moving Occupations","537000","Material Moving Occupations","537070","Pumping station operators",2018,"2018","true","true",663,632.1651638375664,47115.88687782805,7580.503950473047,10,"pumping-station-operators","Manufacturing","31-33","manufacturing-31-33","31-33","Manufacturing","manufacturing"
"510000-530000","Production, Transportation, & Material Moving Occupations","510000","Production Occupations","510000","Production Occupations","513092","Food batchmakers",2018,"2018","true","true",47094,5327.078997439132,33201.81458359876,2169.4515523894715,420,"food-batchmakers","Manufacturing","31-33","manufacturing-31-33","31-33","Manufacturing","manufacturing"
"110000-290000","Management, business, science, & arts occupations","110000-130000","Management, business, & financial occupations","110000","Management occupations","113121","Human resources managers",2018,"2018","true","true",59490,5987.01465525087,105996.32109598252,8268.000833758015,636,"human-resources-managers","Manufacturing","31-33","manufacturing-31-33","31-33","Manufacturing","manufacturing"
"110000-290000","Management, business, science, & arts occupations","110000-130000","Management, business, & financial occupations","110000","Management occupations","113131","Training & development managers",2018,"2018","true","true",4575,1660.5947589572722,115105.75737704919,19769.987574402676,53,"training-development-managers","Manufacturing","31-33","manufacturing-31-33","31-33","Manufacturing","manufacturing"
"510000-530000","Production, Transportation, & Material Moving Occupations","510000","Production Occupations","510000","Production Occupations","514041","Machinists",2018,"2018","true","true",283800,13066.773547735875,47933.0727589852,1205.1473350661129,2987,"machinists","Manufacturing","31-33","manufacturing-31-33","31-33","Manufacturing","manufacturing"
"110000-290000","Management, business, science, & arts occupations","110000-130000","Management, business, & financial occupations","110000","Management occupations","119013","Farmers, ranchers, & other agricultural managers",2018,"2018","true","true",803,695.7149966244358,103761.06475716065,72444.96020060604,12,"farmers-ranchers-other-agricultural-managers","Manufacturing","31-33","manufacturing-31-33","31-33","Manufacturing","manufacturing"
"510000-530000","Production, Transportation, & Material Moving Occupations","510000","Production Occupations","510000","Production Occupations","513091","Food & tobacco roasting, baking, & drying machine operators & tenders",2018,"2018","true","true",6011,1903.440878065474,37781.54134087506,4707.650394075834,61,"food-tobacco-roasting-baking-drying-machine-operators-tenders","Manufacturing","31-33","manufacturing-31-33","31-33","Manufacturing","manufacturing"
"110000-290000","Management, business, science, & arts occupations","110000-130000","Management, business, & financial occupations","110000","Management occupations","119021","Construction managers",2018,"2018","true","true",1505,952.4470098444352,137582.27508305648,34190.245276758105,19,"construction-managers","Manufacturing","31-33","manufacturing-31-33","31-33","Manufacturing","manufacturing"
"510000-530000","Production, Transportation, & Material Moving Occupations","530000","Transportation & Material Moving Occupations","537000","Material Moving Occupations","537065","Stockers and order fillers",2018,"2018","true","true",121570,8556.798872677562,40828.04006745085,2186.700276347865,1197,"stockers-and-order-fillers","Manufacturing","31-33","manufacturing-31-33","31-33","Manufacturing","manufacturing"
"110000-290000","Management, business, science, & arts occupations","110000-130000","Management, business, & financial occupations","110000","Management occupations","119041","Architectural & engineering managers",2018,"2018","true","true",76323,6780.966414382956,156449.51224401555,8410.240587955925,808,"architectural-engineering-managers","Manufacturing","31-33","manufacturing-31-33","31-33","Manufacturing","manufacturing"
"510000-530000","Production, Transportation, & Material Moving Occupations","530000","Transportation & Material Moving Occupations","537000","Material Moving Occupations","537064","Packers & packagers, hand",2018,"2018","true","true",168612,10075.670680666319,25413.174584252603,1054.0979548794235,1345,"packers-packagers-hand","Manufacturing","31-33","manufacturing-31-33","31-33","Manufacturing","manufacturing"
"510000-530000","Production, Transportation, & Material Moving Occupations","510000","Production Occupations","510000","Production Occupations","513020","Butchers & other meat, poultry, & fish processing workers",2018,"2018","true","true",81195,6993.932558419115,29769.04282283392,2231.055851016808,601,"butchers-other-meat-poultry-fish-processing-workers","Manufacturing","31-33","manufacturing-31-33","31-33","Manufacturing","manufacturing"
"110000-290000","Management, business, science, & arts occupations","110000-130000","Management, business, & financial occupations","110000","Management occupations","119111","Medical & health services managers",2018,"2018","true","true",4048,1562.0291385232952,232684.4550395257,53026.865219822306,41,"medical-health-services-managers","Manufacturing","31-33","manufacturing-31-33","31-33","Manufacturing","manufacturing"
"110000-290000","Management, business, science, & arts occupations","110000-130000","Management, business, & financial occupations","110000","Management occupations","119121","Natural sciences managers",2018,"2018","true","true",3741,1501.630840183274,138242.92167869554,45094.53004103647,33,"natural-sciences-managers","Manufacturing","31-33","manufacturing-31-33","31-33","Manufacturing","manufacturing"
"510000-530000","Production, Transportation, & Material Moving Occupations","510000","Production Occupations","510000","Production Occupations","513011","Bakers",2018,"2018","true","true",91655,7430.528030242535,25072.73316240249,1408.5354465738262,786,"bakers","Manufacturing","31-33","manufacturing-31-33","31-33","Manufacturing","manufacturing"
"110000-290000","Management, business, science, & arts occupations","110000-130000","Management, business, & financial occupations","110000","Management occupations","119141","Property, real estate, & community association managers",2018,"2018","true","true",1730,1021.1635336491593,103866.45317919075,58684.869262192165,19,"property-real-estate-community-association-managers","Manufacturing","31-33","manufacturing-31-33","31-33","Manufacturing","manufacturing"
"110000-290000","Management, business, science, & arts occupations","110000-130000","Management, business, & financial occupations","110000","Management occupations","1191XX","Other managers",2018,"2018","true","true",741011,21081.822297180086,114566.91610515903,2840.3471653729916,7553,"other-managers","Manufacturing","31-33","manufacturing-31-33","31-33","Manufacturing","manufacturing"
"510000-530000","Production, Transportation, & Material Moving Occupations","530000","Transportation & Material Moving Occupations","537000","Material Moving Occupations","537063","Machine feeders & offbearers",2018,"2018","true","true",19500,3428.180973303127,31405.94205128205,4162.028134366521,188,"machine-feeders-offbearers","Manufacturing","31-33","manufacturing-31-33","31-33","Manufacturing","manufacturing"
"510000-530000","Production, Transportation, & Material Moving Occupations","510000","Production Occupations","510000","Production Occupations","5120XX","Other assemblers and fabricators",2018,"2018","true","true",896036,23170.326233669464,35319.909493591775,650.4488092417105,8086,"other-assemblers-and-fabricators","Manufacturing","31-33","manufacturing-31-33","31-33","Manufacturing","manufacturing"
"110000-290000","Management, business, science, & arts occupations","110000-130000","Management, business, & financial occupations","130000","Business & financial operations occupations","131011","Agents & business managers of artists, performers, & athletes",2018,"2018","true","true",595,598.8697509331582,111949.76974789916,45891.854887534435,7,"agents-business-managers-of-artists-performers-athletes","Manufacturing","31-33","manufacturing-31-33","31-33","Manufacturing","manufacturing"
"110000-290000","Management, business, science, & arts occupations","110000-130000","Management, business, & financial occupations","130000","Business & financial operations occupations","131021","Buyers & purchasing agents, farm products",2018,"2018","true","true",474,534.5191154305807,57477.22995780591,14210.286282481979,6,"buyers-purchasing-agents-farm-products","Manufacturing","31-33","manufacturing-31-33","31-33","Manufacturing","manufacturing"
"510000-530000","Production, Transportation, & Material Moving Occupations","510000","Production Occupations","510000","Production Occupations","514050","Metal furnace operators, tenders, pourers, & casters",2018,"2018","true","true",19867,3460.2864117242893,52196.490209895805,5686.533355637358,203,"metal-furnace-operators-tenders-pourers-casters","Manufacturing","31-33","manufacturing-31-33","31-33","Manufacturing","manufacturing"
"510000-530000","Production, Transportation, & Material Moving Occupations","510000","Production Occupations","510000","Production Occupations","512041","Structural metal fabricators & fitters",2018,"2018","true","true",20369,3503.725115565505,47466.44322254406,4328.527891318909,216,"structural-metal-fabricators-fitters","Manufacturing","31-33","manufacturing-31-33","31-33","Manufacturing","manufacturing"
"110000-290000","Management, business, science, & arts occupations","110000-130000","Management, business, & financial occupations","130000","Business & financial operations occupations","131022","Wholesale & retail buyers, except farm products",2018,"2018","true","true",3076,1361.6436231291414,47453.41742522757,11695.710615262655,31,"wholesale-retail-buyers-except-farm-products","Manufacturing","31-33","manufacturing-31-33","31-33","Manufacturing","manufacturing"
"110000-290000","Management, business, science, & arts occupations","110000-130000","Management, business, & financial occupations","130000","Business & financial operations occupations","131023","Purchasing agents, except wholesale, retail, & farm products",2018,"2018","true","true",102943,7874.511118334537,65482.41122757254,3677.7517973278536,1083,"purchasing-agents-except-wholesale-retail-farm-products","Manufacturing","31-33","manufacturing-31-33","31-33","Manufacturing","manufacturing"
"510000-530000","Production, Transportation, & Material Moving Occupations","530000","Transportation & Material Moving Occupations","537000","Material Moving Occupations","537062","Laborers & freight, stock, & material movers, hand",2018,"2018","true","true",606395,19079.633632706686,34025.12312766431,813.2422291407522,5886,"laborers-freight-stock-material-movers-hand","Manufacturing","31-33","manufacturing-31-33","31-33","Manufacturing","manufacturing"
"510000-530000","Production, Transportation, & Material Moving Occupations","510000","Production Occupations","510000","Production Occupations","512031","Engine & other machine assemblers",2018,"2018","true","true",10022,2457.748281833121,46786.865296348034,6030.10372906849,91,"engine-other-machine-assemblers","Manufacturing","31-33","manufacturing-31-33","31-33","Manufacturing","manufacturing"
"110000-290000","Management, business, science, & arts occupations","110000-130000","Management, business, & financial occupations","130000","Business & financial operations occupations","131030","Claims adjusters, appraisers, examiners, & investigators",2018,"2018","true","true",1117,820.5399353369617,52792.60429722471,22304.464560060682,11,"claims-adjusters-appraisers-examiners-investigators","Manufacturing","31-33","manufacturing-31-33","31-33","Manufacturing","manufacturing"
"110000-290000","Management, business, science, & arts occupations","110000-130000","Management, business, & financial occupations","130000","Business & financial operations occupations","131041","Compliance officers",2018,"2018","true","true",27668,4083.414369908286,93791.64012577708,8068.381776184845,290,"compliance-officers","Manufacturing","31-33","manufacturing-31-33","31-33","Manufacturing","manufacturing"
"510000-530000","Production, Transportation, & Material Moving Occupations","510000","Production Occupations","510000","Production Occupations","512020","Electrical, electronics, & electromechanical assemblers",2018,"2018","true","true",116377,8372.193223289627,33802.770891155466,1610.5123293507572,1121,"electrical-electronics-electromechanical-assemblers","Manufacturing","31-33","manufacturing-31-33","31-33","Manufacturing","manufacturing"
"110000-290000","Management, business, science, & arts occupations","110000-130000","Management, business, & financial occupations","130000","Business & financial operations occupations","131051","Cost estimators",2018,"2018","true","true",20438,3509.653723829722,68783.50782855465,7541.879257002493,229,"cost-estimators","Manufacturing","31-33","manufacturing-31-33","31-33","Manufacturing","manufacturing"
"110000-290000","Management, business, science, & arts occupations","110000-130000","Management, business, & financial occupations","130000","Business & financial operations occupations","131070","Human resources workers",2018,"2018","true","true",84107,7118.174600126183,82778.76937710297,6277.257419347304,846,"human-resources-workers","Manufacturing","31-33","manufacturing-31-33","31-33","Manufacturing","manufacturing"
"510000-530000","Production, Transportation, & Material Moving Occupations","530000","Transportation & Material Moving Occupations","537000","Material Moving Occupations","537061","Cleaners of vehicles & equipment",2018,"2018","true","true",55031,5758.356094241263,30610.603259980737,2735.0746055296213,487,"cleaners-of-vehicles-equipment","Manufacturing","31-33","manufacturing-31-33","31-33","Manufacturing","manufacturing"
"110000-290000","Management, business, science, & arts occupations","110000-130000","Management, business, & financial occupations","130000","Business & financial operations occupations","131081","Logisticians",2018,"2018","true","true",34757,4576.625887493072,68498.0551543574,7358.42130645436,335,"logisticians","Manufacturing","31-33","manufacturing-31-33","31-33","Manufacturing","manufacturing"
"110000-290000","Management, business, science, & arts occupations","110000-130000","Management, business, & financial occupations","130000","Business & financial operations occupations","131082","Project management specialists",2018,"2018","true","true",113954,8284.646330503569,102987.15967846675,4632.19475729709,1180,"project-management-specialists","Manufacturing","31-33","manufacturing-31-33","31-33","Manufacturing","manufacturing"
"510000-530000","Production, Transportation, & Material Moving Occupations","510000","Production Occupations","510000","Production Occupations","5140XX","Model makers, patternmakers, & molding machine setters, metal & plastic",2018,"2018","true","true",37825,4774.295350636726,40951.317250495704,3108.204774610538,396,"model-makers-patternmakers-molding-machine-setters-metal-plastic","Manufacturing","31-33","manufacturing-31-33","31-33","Manufacturing","manufacturing"
"110000-290000","Management, business, science, & arts occupations","110000-130000","Management, business, & financial occupations","130000","Business & financial operations occupations","131111","Management analysts",2018,"2018","true","true",37833,4774.8000786857065,103374.13781619222,9018.574135734048,376,"management-analysts","Manufacturing","31-33","manufacturing-31-33","31-33","Manufacturing","manufacturing"
"510000-530000","Production, Transportation, & Material Moving Occupations","510000","Production Occupations","510000","Production Occupations","511011","Firstline supervisors of production & operating workers",2018,"2018","true","true",729255,20914.7504756731,62759.84339085779,1294.376258378552,7492,"firstline-supervisors-of-production-operating-workers","Manufacturing","31-33","manufacturing-31-33","31-33","Manufacturing","manufacturing"
"110000-290000","Management, business, science, & arts occupations","110000-130000","Management, business, & financial occupations","130000","Business & financial operations occupations","131121","Meeting, convention, & event planners",2018,"2018","true","true",3769,1507.2397985483615,52948.33775537278,12171.953872090266,41,"meeting-convention-event-planners","Manufacturing","31-33","manufacturing-31-33","31-33","Manufacturing","manufacturing"
"450000-490000","Natural resources, construction, & maintenance occupations","490000","Installation, maintenance, & repair occupations","490000","Installation, maintenance, & repair occupations","4990XX","Miscellaneous installation, maintenance, & repair workers, including wind turbine service technicians",2018,"2018","true","true",33545,4496.141076439526,50096.52821582948,4265.969821570429,330,"miscellaneous-installation-maintenance-repair-workers-including-wind-turbine-service-technicians","Manufacturing","31-33","manufacturing-31-33","31-33","Manufacturing","manufacturing"
"110000-290000","Management, business, science, & arts occupations","110000-130000","Management, business, & financial occupations","130000","Business & financial operations occupations","131141","Compensation, benefits, & job analysis specialists",2018,"2018","true","true",2425,1209.002246808394,72917.5018556701,12018.60945596094,27,"compensation-benefits-job-analysis-specialists","Manufacturing","31-33","manufacturing-31-33","31-33","Manufacturing","manufacturing"
"510000-530000","Production, Transportation, & Material Moving Occupations","530000","Transportation & Material Moving Occupations","537000","Material Moving Occupations","537051","Industrial truck & tractor operators",2018,"2018","true","true",264355,12612.007719063204,36173.178286773466,931.2388556052547,2411,"industrial-truck-tractor-operators","Manufacturing","31-33","manufacturing-31-33","31-33","Manufacturing","manufacturing"
"110000-290000","Management, business, science, & arts occupations","110000-130000","Management, business, & financial occupations","130000","Business & financial operations occupations","131151","Training & development specialists",2018,"2018","true","true",18656,3353.18046267837,80475.45063250429,10491.724920513721,194,"training-development-specialists","Manufacturing","31-33","manufacturing-31-33","31-33","Manufacturing","manufacturing"
"450000-490000","Natural resources, construction, & maintenance occupations","490000","Installation, maintenance, & repair occupations","490000","Installation, maintenance, & repair occupations","499098","Helpersinstallation, maintenance, & repair workers ",2018,"2018","true","true",1565,971.2469243436448,31938.64408945687,11345.981472030011,16,"helpersinstallation-maintenance-repair-workers-","Manufacturing","31-33","manufacturing-31-33","31-33","Manufacturing","manufacturing"
"110000-290000","Management, business, science, & arts occupations","110000-130000","Management, business, & financial occupations","130000","Business & financial operations occupations","131161","Market research analysts & marketing specialists",2018,"2018","true","true",51963,5595.596391640685,109491.74547274022,9873.777262100279,528,"market-research-analysts-marketing-specialists","Manufacturing","31-33","manufacturing-31-33","31-33","Manufacturing","manufacturing"
"110000-290000","Management, business, science, & arts occupations","110000-130000","Management, business, & financial occupations","130000","Business & financial operations occupations","131199","Business operations specialists, all other",2018,"2018","true","true",58297,5926.7031226118925,79679.61886546477,6804.59584384464,592,"business-operations-specialists-all-other","Manufacturing","31-33","manufacturing-31-33","31-33","Manufacturing","manufacturing"
"450000-490000","Natural resources, construction, & maintenance occupations","490000","Installation, maintenance, & repair occupations","490000","Installation, maintenance, & repair occupations","499096","Riggers",2018,"2018","true","true",3267,1403.2807923147145,41028.28895010713,9404.261388393457,29,"riggers","Manufacturing","31-33","manufacturing-31-33","31-33","Manufacturing","manufacturing"
"110000-290000","Management, business, science, & arts occupations","110000-130000","Management, business, & financial occupations","130000","Business & financial operations occupations","132011","Accountants & auditors",2018,"2018","true","true",192032,10751.832007451902,84847.2900141643,3859.2929057640577,1999,"accountants-auditors","Manufacturing","31-33","manufacturing-31-33","31-33","Manufacturing","manufacturing"
"110000-290000","Management, business, science, & arts occupations","110000-130000","Management, business, & financial occupations","130000","Business & financial operations occupations","132031","Budget analysts",2018,"2018","true","true",5224,1774.470383319179,91431.61619448698,19351.19439103842,48,"budget-analysts","Manufacturing","31-33","manufacturing-31-33","31-33","Manufacturing","manufacturing"
"510000-530000","Production, Transportation, & Material Moving Occupations","510000","Production Occupations","510000","Production Occupations","514111","Tool & die makers",2018,"2018","true","true",54321,5721.102455850537,58645.34644060308,3647.7647026893605,615,"tool-die-makers","Manufacturing","31-33","manufacturing-31-33","31-33","Manufacturing","manufacturing"
"450000-490000","Natural resources, construction, & maintenance occupations","490000","Installation, maintenance, & repair occupations","490000","Installation, maintenance, & repair occupations","499094","Locksmiths & safe repairers",2018,"2018","true","true",1790,1038.7204316293446,46625.44189944134,11398.791241980058,10,"locksmiths-safe-repairers","Manufacturing","31-33","manufacturing-31-33","31-33","Manufacturing","manufacturing"
"110000-290000","Management, business, science, & arts occupations","110000-130000","Management, business, & financial occupations","130000","Business & financial operations occupations","132041","Credit analysts",2018,"2018","true","true",2139,1135.473607673359,55110.582515194015,9569.859109518173,22,"credit-analysts","Manufacturing","31-33","manufacturing-31-33","31-33","Manufacturing","manufacturing"
"110000-290000","Management, business, science, & arts occupations","110000-130000","Management, business, & financial occupations","130000","Business & financial operations occupations","132051","Financial analysts",2018,"2018","true","true",22792,3706.2342965854173,97570.98525798526,11093.956822722339,221,"financial-analysts","Manufacturing","31-33","manufacturing-31-33","31-33","Manufacturing","manufacturing"
"510000-530000","Production, Transportation, & Material Moving Occupations","530000","Transportation & Material Moving Occupations","531000-536000","Transportation Occupations","537021","Crane & tower operators",2018,"2018","true","true",21037,3560.7059094608126,54350.476303655465,6998.2691505235525,202,"crane-tower-operators","Manufacturing","31-33","manufacturing-31-33","31-33","Manufacturing","manufacturing"
"450000-490000","Natural resources, construction, & maintenance occupations","490000","Installation, maintenance, & repair occupations","490000","Installation, maintenance, & repair occupations","499091","Coin, vending, & amusement machine servicers & repairers",2018,"2018","true","true",1151,832.9343040886451,42448.940920938316,15326.9399382596,10,"coin-vending-amusement-machine-servicers-repairers","Manufacturing","31-33","manufacturing-31-33","31-33","Manufacturing","manufacturing"
"110000-290000","Management, business, science, & arts occupations","110000-130000","Management, business, & financial occupations","130000","Business & financial operations occupations","132052","Personal financial advisors",2018,"2018","true","true",3963,1545.5428088796104,164012.19959626545,52699.081325343956,42,"personal-financial-advisors","Manufacturing","31-33","manufacturing-31-33","31-33","Manufacturing","manufacturing"
"450000-490000","Natural resources, construction, & maintenance occupations","490000","Installation, maintenance, & repair occupations","490000","Installation, maintenance, & repair occupations","499071","Maintenance & repair workers, general",2018,"2018","true","true",128011,8780.36152267455,56414.15904101991,2309.285767369854,1372,"maintenance-repair-workers-general","Manufacturing","31-33","manufacturing-31-33","31-33","Manufacturing","manufacturing"
"110000-290000","Management, business, science, & arts occupations","110000-130000","Management, business, & financial occupations","130000","Business & financial operations occupations","132082","Tax preparers",2018,"2018","true","true",911,741.0245971873068,132575.58946212952,49820.00265261801,10,"tax-preparers","Manufacturing","31-33","manufacturing-31-33","31-33","Manufacturing","manufacturing"
"110000-290000","Management, business, science, & arts occupations","110000-130000","Management, business, & financial occupations","130000","Business & financial operations occupations","1320XX","Other financial specialists",2018,"2018","true","true",1529,960.0111575597183,139515.18639633746,46595.127573001664,17,"other-financial-specialists","Manufacturing","31-33","manufacturing-31-33","31-33","Manufacturing","manufacturing"
"450000-490000","Natural resources, construction, & maintenance occupations","490000","Installation, maintenance, & repair occupations","490000","Installation, maintenance, & repair occupations","499060","Precision instrument & equipment repairers",2018,"2018","true","true",9662,2413.205138755463,71249.89091285448,11050.664820326709,115,"precision-instrument-equipment-repairers","Manufacturing","31-33","manufacturing-31-33","31-33","Manufacturing","manufacturing"
"510000-530000","Production, Transportation, & Material Moving Occupations","530000","Transportation & Material Moving Occupations","531000-536000","Transportation Occupations","536051","Transportation inspectors",2018,"2018","true","true",6480,1976.2999045427878,48350.72700617284,11263.422651356517,63,"transportation-inspectors","Manufacturing","31-33","manufacturing-31-33","31-33","Manufacturing","manufacturing"
